,municipio,codigo,uf,ano,semestre,taxa_matriculas_100k
69124,NHANDEARA,3532603.0,SP,2017,,11347.95
69125,NHANDEARA,3532603.0,SP,2018,,11276.9
69126,NHANDEARA,3532603.0,SP,2019,,12799.43
69127,NHANDEARA,3532603.0,SP,2020,,12738.53
69128,NHANDEARA,3532603.0,SP,2021,,4232.64
69129,NHANDEARA,3532603.0,SP,2022,,6100.28
69130,NHANDEARA,3532603.0,SP,2023,,6485.99
69131,NHANDEARA,3532603.0,SP,2024,,3603.33
69132,NIPOA,3532702.0,SP,2013,,18231.58
69133,NIPOA,3532702.0,SP,2014,,17978.95
69134,NIPOA,3532702.0,SP,2015,,18168.42
69135,NIPOA,3532702.0,SP,2016,,17368.42
69136,NIPOA,3532702.0,SP,2017,,20231.58
69137,NIPOA,3532702.0,SP,2018,,20315.79
69138,NIPOA,3532702.0,SP,2019,,18400.0
69139,NIPOA,3532702.0,SP,2020,,18042.11
69140,NIPOA,3532702.0,SP,2021,,19473.68
69141,NIPOA,3532702.0,SP,2022,,18421.05
69142,NIPOA,3532702.0,SP,2023,,11410.53
69143,NIPOA,3532702.0,SP,2024,,9305.26
69144,NOVA ALIANCA,3532801.0,SP,2013,,17286.72
69145,NOVA ALIANCA,3532801.0,SP,2014,,15777.68
69146,NOVA ALIANCA,3532801.0,SP,2015,,14896.16
69147,NOVA ALIANCA,3532801.0,SP,2016,,16793.67
69148,NOVA ALIANCA,3532801.0,SP,2017,,16166.14
69149,NOVA ALIANCA,3532801.0,SP,2018,,16883.31
69150,NOVA ALIANCA,3532801.0,SP,2019,,16181.08
69151,NOVA ALIANCA,3532801.0,SP,2020,,15792.62
69152,NOVA ALIANCA,3532801.0,SP,2021,,6140.74
69153,NOVA ALIANCA,3532801.0,SP,2022,,7126.85
69154,NOVA ALIANCA,3532801.0,SP,2023,,6947.56
69155,NOVA ALIANCA,3532801.0,SP,2024,,6230.39
69156,NOVA CAMPINA,3532827.0,SP,2013,,23643.64
69157,NOVA CAMPINA,3532827.0,SP,2014,,24408.61
69158,NOVA CAMPINA,3532827.0,SP,2015,,19030.25
69159,NOVA CAMPINA,3532827.0,SP,2016,,27256.68
69160,NOVA CAMPINA,3532827.0,SP,2017,,17947.51
69161,NOVA CAMPINA,3532827.0,SP,2018,,22713.9
69162,NOVA CAMPINA,3532827.0,SP,2019,,23525.95
69163,NOVA CAMPINA,3532827.0,SP,2020,,22525.6
69164,NOVA CAMPINA,3532827.0,SP,2021,,23855.48
69165,NOVA CAMPINA,3532827.0,SP,2022,,20501.35
69166,NOVA CAMPINA,3532827.0,SP,2023,,16958.93
69167,NOVA CAMPINA,3532827.0,SP,2024,,16358.71
69168,NOVA CANAA PAULISTA,3532843.0,SP,2013,,13582.68
69169,NOVA CANAA PAULISTA,3532843.0,SP,2014,,13385.83
69170,NOVA CANAA PAULISTA,3532843.0,SP,2015,,13041.34
69171,NOVA CANAA PAULISTA,3532843.0,SP,2016,,17372.05
69172,NOVA CANAA PAULISTA,3532843.0,SP,2017,,11712.6
69173,NOVA CANAA PAULISTA,3532843.0,SP,2018,,14616.14
69174,NOVA CANAA PAULISTA,3532843.0,SP,2019,,11761.81
69175,NOVA CANAA PAULISTA,3532843.0,SP,2020,,10974.41
69176,NOVA CANAA PAULISTA,3532843.0,SP,2021,,10875.98
69177,NOVA CANAA PAULISTA,3532843.0,SP,2022,,1082.68
69178,NOVA CANAA PAULISTA,3532843.0,SP,2023,,2952.76
69179,NOVA CANAA PAULISTA,3532843.0,SP,2024,,2952.76
69180,NOVA CASTILHO,3532868.0,SP,2013,,8662.9
69181,NOVA CASTILHO,3532868.0,SP,2014,,8474.58
69182,NOVA CASTILHO,3532868.0,SP,2015,,8474.58
69183,NOVA CASTILHO,3532868.0,SP,2016,,6403.01
69184,NOVA CASTILHO,3532868.0,SP,2017,,5084.75
69185,NOVA CASTILHO,3532868.0,SP,2018,,5838.04
69186,NOVA CASTILHO,3532868.0,SP,2019,,6214.69
69187,NOVA CASTILHO,3532868.0,SP,2020,,0.0
69188,NOVA CASTILHO,3532868.0,SP,2021,,0.0
69189,NOVA CASTILHO,3532868.0,SP,2022,,1506.59
69190,NOVA CASTILHO,3532868.0,SP,2023,,1506.59
69191,NOVA CASTILHO,3532868.0,SP,2024,,0.0
69192,NOVA EUROPA,3532900.0,SP,2013,,22908.39
69193,NOVA EUROPA,3532900.0,SP,2014,,21340.35
69194,NOVA EUROPA,3532900.0,SP,2015,,20631.51
69195,NOVA EUROPA,3532900.0,SP,2016,,22704.33
69196,NOVA EUROPA,3532900.0,SP,2017,,21404.79
69197,NOVA EUROPA,3532900.0,SP,2018,,20985.93
69198,NOVA EUROPA,3532900.0,SP,2019,,20223.39
69199,NOVA EUROPA,3532900.0,SP,2020,,19589.73
69200,NOVA EUROPA,3532900.0,SP,2021,,19289.01
69201,NOVA EUROPA,3532900.0,SP,2022,,18623.13
69202,NOVA EUROPA,3532900.0,SP,2023,,17667.28
69203,NOVA EUROPA,3532900.0,SP,2024,,17355.82
69204,NOVA GRANADA,3533007.0,SP,2013,,18682.73
69205,NOVA GRANADA,3533007.0,SP,2014,,18775.43
69206,NOVA GRANADA,3533007.0,SP,2015,,17591.02
69207,NOVA GRANADA,3533007.0,SP,2016,,17894.85
69208,NOVA GRANADA,3533007.0,SP,2017,,18126.58
69209,NOVA GRANADA,3533007.0,SP,2018,,17204.8
69210,NOVA GRANADA,3533007.0,SP,2019,,16133.68
69211,NOVA GRANADA,3533007.0,SP,2020,,15871.05
69212,NOVA GRANADA,3533007.0,SP,2021,,15788.66
69213,NOVA GRANADA,3533007.0,SP,2022,,15968.9
69214,NOVA GRANADA,3533007.0,SP,2023,,15855.61
69215,NOVA GRANADA,3533007.0,SP,2024,,15793.81
69216,NOVA GUATAPORANGA,3533106.0,SP,2013,,21289.42
69217,NOVA GUATAPORANGA,3533106.0,SP,2014,,19758.81
69218,NOVA GUATAPORANGA,3533106.0,SP,2015,,18877.55
69219,NOVA GUATAPORANGA,3533106.0,SP,2016,,18274.58
69220,NOVA GUATAPORANGA,3533106.0,SP,2017,,18228.2
69221,NOVA GUATAPORANGA,3533106.0,SP,2018,,18089.05
69222,NOVA GUATAPORANGA,3533106.0,SP,2019,,17300.56
69223,NOVA GUATAPORANGA,3533106.0,SP,2020,,17300.56
69224,NOVA GUATAPORANGA,3533106.0,SP,2021,,18506.49
69225,NOVA GUATAPORANGA,3533106.0,SP,2022,,10667.9
69226,NOVA GUATAPORANGA,3533106.0,SP,2023,,8998.14
69227,NOVA GUATAPORANGA,3533106.0,SP,2024,,7513.91
69228,NOVA INDEPENDENCIA,3533205.0,SP,2013,,15881.97
69229,NOVA INDEPENDENCIA,3533205.0,SP,2014,,19743.98
69230,NOVA INDEPENDENCIA,3533205.0,SP,2015,,17574.31
69231,NOVA INDEPENDENCIA,3533205.0,SP,2016,,10349.32
69232,NOVA INDEPENDENCIA,3533205.0,SP,2017,,13907.57
69233,NOVA INDEPENDENCIA,3533205.0,SP,2018,,15491.43
69234,NOVA INDEPENDENCIA,3533205.0,SP,2019,,15296.16
69235,NOVA INDEPENDENCIA,3533205.0,SP,2020,,20351.49
69236,NOVA INDEPENDENCIA,3533205.0,SP,2021,,16901.71
69237,NOVA INDEPENDENCIA,3533205.0,SP,2022,,8743.76
69238,NOVA INDEPENDENCIA,3533205.0,SP,2023,,13538.73
69239,NOVA INDEPENDENCIA,3533205.0,SP,2024,,14319.81
69240,NOVA LUZITANIA,3533304.0,SP,2013,,19844.91
69241,NOVA LUZITANIA,3533304.0,SP,2014,,15333.1
69242,NOVA LUZITANIA,3533304.0,SP,2015,,14557.63
69243,NOVA LUZITANIA,3533304.0,SP,2016,,15297.85
69244,NOVA LUZITANIA,3533304.0,SP,2017,,16425.8
69245,NOVA LUZITANIA,3533304.0,SP,2018,,7684.17
69246,NOVA LUZITANIA,3533304.0,SP,2019,,6767.71
69247,NOVA LUZITANIA,3533304.0,SP,2020,,0.0
69248,NOVA LUZITANIA,3533304.0,SP,2021,,0.0
69249,NOVA LUZITANIA,3533304.0,SP,2022,,1621.43
69250,NOVA LUZITANIA,3533304.0,SP,2023,,1938.67
69251,NOVA LUZITANIA,3533304.0,SP,2024,,0.0
69252,NOVA ODESSA,3533403.0,SP,2013,,14145.67
69253,NOVA ODESSA,3533403.0,SP,2014,,13553.91
69254,NOVA ODESSA,3533403.0,SP,2015,,13344.3
69255,NOVA ODESSA,3533403.0,SP,2016,,13373.32
69256,NOVA ODESSA,3533403.0,SP,2017,,13183.06
69257,NOVA ODESSA,3533403.0,SP,2018,,12471.98
69258,NOVA ODESSA,3533403.0,SP,2019,,12160.79
69259,NOVA ODESSA,3533403.0,SP,2020,,9790.55
69260,NOVA ODESSA,3533403.0,SP,2021,,10891.82
69261,NOVA ODESSA,3533403.0,SP,2022,,10140.44
69262,NOVA ODESSA,3533403.0,SP,2023,,10446.8
69263,NOVA ODESSA,3533403.0,SP,2024,,9177.83
69264,NOVAIS,3533254.0,SP,2013,,25747.96
69265,NOVAIS,3533254.0,SP,2014,,24184.04
69266,NOVAIS,3533254.0,SP,2015,,23300.09
69267,NOVAIS,3533254.0,SP,2016,,22620.13
69268,NOVAIS,3533254.0,SP,2017,,22688.12
69269,NOVAIS,3533254.0,SP,2018,,22257.48
69270,NOVAIS,3533254.0,SP,2019,,22121.49
69271,NOVAIS,3533254.0,SP,2020,,22416.14
69272,NOVAIS,3533254.0,SP,2021,,22688.12
69273,NOVAIS,3533254.0,SP,2022,,22960.11
69274,NOVAIS,3533254.0,SP,2023,,22846.78
69275,NOVAIS,3533254.0,SP,2024,,22189.48
69276,NOVO HORIZONTE,2923035.0,SP,2013,,54488.44
69277,NOVO HORIZONTE,3533502.0,SP,2013,,15869.95
69278,NOVO HORIZONTE,4211652.0,SP,2013,,230117.29
69279,NOVO HORIZONTE,2923035.0,SP,2014,,39222.36
69280,NOVO HORIZONTE,3533502.0,SP,2014,,11423.65
69281,NOVO HORIZONTE,4211652.0,SP,2014,,165645.1
69282,NOVO HORIZONTE,2923035.0,SP,2015,,45520.52
69283,NOVO HORIZONTE,3533502.0,SP,2015,,13258.01
69284,NOVO HORIZONTE,4211652.0,SP,2015,,192243.66
69285,NOVO HORIZONTE,2923035.0,SP,2016,,48530.73
69286,NOVO HORIZONTE,3533502.0,SP,2016,,14134.75
69287,NOVO HORIZONTE,4211652.0,SP,2016,,204956.49
69288,NOVO HORIZONTE,2923035.0,SP,2017,,23212.69
69289,NOVO HORIZONTE,3533502.0,SP,2017,,6760.78
69290,NOVO HORIZONTE,4211652.0,SP,2017,,98032.54
69291,NOVO HORIZONTE,2923035.0,SP,2018,,47930.48
69292,NOVO HORIZONTE,3533502.0,SP,2018,,13959.92
69293,NOVO HORIZONTE,4211652.0,SP,2018,,202421.49
69294,NOVO HORIZONTE,2923035.0,SP,2019,,46147.64
69295,NOVO HORIZONTE,3533502.0,SP,2019,,13440.66
69296,NOVO HORIZONTE,4211652.0,SP,2019,,194892.17
69297,NOVO HORIZONTE,2923035.0,SP,2020,,44875.47
69298,NOVO HORIZONTE,3533502.0,SP,2020,,13070.14
69299,NOVO HORIZONTE,4211652.0,SP,2020,,189519.49
69300,NOVO HORIZONTE,2923035.0,SP,2021,,44006.45
69301,NOVO HORIZONTE,3533502.0,SP,2021,,12817.03
69302,NOVO HORIZONTE,4211652.0,SP,2021,,185849.41
69303,NOVO HORIZONTE,2923035.0,SP,2022,,46891.24
69304,NOVO HORIZONTE,3533502.0,SP,2022,,13657.24
69305,NOVO HORIZONTE,4211652.0,SP,2022,,198032.54
69306,NOVO HORIZONTE,2923035.0,SP,2023,,45099.44
69307,NOVO HORIZONTE,3533502.0,SP,2023,,13135.37
69308,NOVO HORIZONTE,4211652.0,SP,2023,,190465.38
69309,NOVO HORIZONTE,2923035.0,SP,2024,,37233.47
69310,NOVO HORIZONTE,3533502.0,SP,2024,,10844.38
69311,NOVO HORIZONTE,4211652.0,SP,2024,,157245.55
69312,NUPORANGA,3533601.0,SP,2013,,13638.21
69313,NUPORANGA,3533601.0,SP,2014,,12907.59
69314,NUPORANGA,3533601.0,SP,2015,,12028.14
69315,NUPORANGA,3533601.0,SP,2016,,11365.17
69316,NUPORANGA,3533601.0,SP,2017,,12149.91
69317,NUPORANGA,3533601.0,SP,2018,,11716.95
69318,NUPORANGA,3533601.0,SP,2019,,11757.54
69319,NUPORANGA,3533601.0,SP,2020,,12623.46
69320,NUPORANGA,3533601.0,SP,2021,,12406.98
69321,NUPORANGA,3533601.0,SP,2022,,8483.29
69322,NUPORANGA,3533601.0,SP,2023,,9376.27
69323,NUPORANGA,3533601.0,SP,2024,,7752.67
69324,OCAUCU,3533700.0,SP,2013,,18078.97
69325,OCAUCU,3533700.0,SP,2014,,17571.0
69326,OCAUCU,3533700.0,SP,2015,,17663.36
69327,OCAUCU,3533700.0,SP,2016,,19441.24
69328,OCAUCU,3533700.0,SP,2017,,19579.77
69329,OCAUCU,3533700.0,SP,2018,,19395.06
69330,OCAUCU,3533700.0,SP,2019,,17547.91
69331,OCAUCU,3533700.0,SP,2020,,16855.23
69332,OCAUCU,3533700.0,SP,2021,,16970.68
69333,OCAUCU,3533700.0,SP,2022,,17894.25
69334,OCAUCU,3533700.0,SP,2023,,18171.32
69335,OCAUCU,3533700.0,SP,2024,,16370.35
69336,OLEO,3533809.0,SP,2013,,22730.89
69337,OLEO,3533809.0,SP,2014,,22372.61
69338,OLEO,3533809.0,SP,2015,,21815.29
69339,OLEO,3533809.0,SP,2016,,21576.43
69340,OLEO,3533809.0,SP,2017,,21178.34
69341,OLEO,3533809.0,SP,2018,,20461.78
69342,OLEO,3533809.0,SP,2019,,18988.85
69343,OLEO,3533809.0,SP,2020,,18431.53
69344,OLEO,3533809.0,SP,2021,,15525.48
69345,OLEO,3533809.0,SP,2022,,8996.82
69346,OLEO,3533809.0,SP,2023,,9434.71
69347,OLEO,3533809.0,SP,2024,,2030.25
69348,OLIMPIA,3533908.0,SP,2013,,13069.69
69349,OLIMPIA,3533908.0,SP,2014,,11482.73
69350,OLIMPIA,3533908.0,SP,2015,,11958.46
69351,OLIMPIA,3533908.0,SP,2016,,13233.1
69352,OLIMPIA,3533908.0,SP,2017,,13492.76
69353,OLIMPIA,3533908.0,SP,2018,,14674.8
69354,OLIMPIA,3533908.0,SP,2019,,14741.98
69355,OLIMPIA,3533908.0,SP,2020,,13307.55
69356,OLIMPIA,3533908.0,SP,2021,,12020.19
69357,OLIMPIA,3533908.0,SP,2022,,8886.23
69358,OLIMPIA,3533908.0,SP,2023,,9623.42
69359,OLIMPIA,3533908.0,SP,2024,,7268.4
69360,ONDA VERDE,3534005.0,SP,2013,,18360.93
69361,ONDA VERDE,3534005.0,SP,2014,,18423.81
69362,ONDA VERDE,3534005.0,SP,2015,,15657.09
69363,ONDA VERDE,3534005.0,SP,2016,,15447.5
69364,ONDA VERDE,3534005.0,SP,2017,,17291.97
69365,ONDA VERDE,3534005.0,SP,2018,,19828.13
69366,ONDA VERDE,3534005.0,SP,2019,,20247.33
69367,ONDA VERDE,3534005.0,SP,2020,,19367.01
69368,ONDA VERDE,3534005.0,SP,2021,,18905.89
69369,ONDA VERDE,3534005.0,SP,2022,,18214.21
69370,ONDA VERDE,3534005.0,SP,2023,,19115.49
69371,ONDA VERDE,3534005.0,SP,2024,,19325.09
69372,ORIENTE,3534104.0,SP,2013,,13722.27
69373,ORIENTE,3534104.0,SP,2014,,12555.46
69374,ORIENTE,3534104.0,SP,2015,,9663.11
69375,ORIENTE,3534104.0,SP,2016,,13048.48
69376,ORIENTE,3534104.0,SP,2017,,12276.09
69377,ORIENTE,3534104.0,SP,2018,,10304.03
69378,ORIENTE,3534104.0,SP,2019,,10090.39
69379,ORIENTE,3534104.0,SP,2020,,10057.52
69380,ORIENTE,3534104.0,SP,2021,,10583.4
69381,ORIENTE,3534104.0,SP,2022,,3023.83
69382,ORIENTE,3534104.0,SP,2023,,3533.28
69383,ORIENTE,3534104.0,SP,2024,,1873.46
69384,ORINDIUVA,3534203.0,SP,2013,,22410.36
69385,ORINDIUVA,3534203.0,SP,2014,,22260.96
69386,ORINDIUVA,3534203.0,SP,2015,,21049.14
69387,ORINDIUVA,3534203.0,SP,2016,,19306.11
69388,ORINDIUVA,3534203.0,SP,2017,,20185.92
69389,ORINDIUVA,3534203.0,SP,2018,,19173.31
69390,ORINDIUVA,3534203.0,SP,2019,,18874.5
69391,ORINDIUVA,3534203.0,SP,2020,,19007.3
69392,ORINDIUVA,3534203.0,SP,2021,,21115.54
69393,ORINDIUVA,3534203.0,SP,2022,,16301.46
69394,ORINDIUVA,3534203.0,SP,2023,,19488.71
69395,ORINDIUVA,3534203.0,SP,2024,,0.0
69396,ORLANDIA,3534302.0,SP,2013,,19919.62
69397,ORLANDIA,3534302.0,SP,2014,,19201.96
69398,ORLANDIA,3534302.0,SP,2015,,16949.82
69399,ORLANDIA,3534302.0,SP,2016,,16260.86
69400,ORLANDIA,3534302.0,SP,2017,,15420.55
69401,ORLANDIA,3534302.0,SP,2018,,14736.81
69402,ORLANDIA,3534302.0,SP,2019,,14340.14
69403,ORLANDIA,3534302.0,SP,2020,,15151.75
69404,ORLANDIA,3534302.0,SP,2021,,15611.05
69405,ORLANDIA,3534302.0,SP,2022,,15412.72
69406,ORLANDIA,3534302.0,SP,2023,,14000.89
69407,ORLANDIA,3534302.0,SP,2024,,13361.52
69408,OSASCO,3534401.0,SP,2013,,17609.03
69409,OSASCO,3534401.0,SP,2014,,17502.66
69410,OSASCO,3534401.0,SP,2015,,16704.02
69411,OSASCO,3534401.0,SP,2016,,16816.97
69412,OSASCO,3534401.0,SP,2017,,16342.1
69413,OSASCO,3534401.0,SP,2018,,15081.35
69414,OSASCO,3534401.0,SP,2019,,14570.38
69415,OSASCO,3534401.0,SP,2020,,14193.09
69416,OSASCO,3534401.0,SP,2021,,14431.49
69417,OSASCO,3534401.0,SP,2022,,13999.16
69418,OSASCO,3534401.0,SP,2023,,12432.9
69419,OSASCO,3534401.0,SP,2024,,11937.85
69420,OSCAR BRESSANE,3534500.0,SP,2013,,19676.11
69421,OSCAR BRESSANE,3534500.0,SP,2014,,18421.05
69422,OSCAR BRESSANE,3534500.0,SP,2015,,14493.93
69423,OSCAR BRESSANE,3534500.0,SP,2016,,17165.99
69424,OSCAR BRESSANE,3534500.0,SP,2017,,16477.73
69425,OSCAR BRESSANE,3534500.0,SP,2018,,16153.85
69426,OSCAR BRESSANE,3534500.0,SP,2019,,17408.91
69427,OSCAR BRESSANE,3534500.0,SP,2020,,17246.96
69428,OSCAR BRESSANE,3534500.0,SP,2021,,18906.88
69429,OSCAR BRESSANE,3534500.0,SP,2022,,19595.14
69430,OSCAR BRESSANE,3534500.0,SP,2023,,12712.55
69431,OSCAR BRESSANE,3534500.0,SP,2024,,9757.09
69432,OSVALDO CRUZ,3534609.0,SP,2013,,11118.57
69433,OSVALDO CRUZ,3534609.0,SP,2014,,9177.54
69434,OSVALDO CRUZ,3534609.0,SP,2015,,8825.79
69435,OSVALDO CRUZ,3534609.0,SP,2016,,8630.72
69436,OSVALDO CRUZ,3534609.0,SP,2017,,9347.02
69437,OSVALDO CRUZ,3534609.0,SP,2018,,8966.49
69438,OSVALDO CRUZ,3534609.0,SP,2019,,8825.79
69439,OSVALDO CRUZ,3534609.0,SP,2020,,7760.94
69440,OSVALDO CRUZ,3534609.0,SP,2021,,6283.58
69441,OSVALDO CRUZ,3534609.0,SP,2022,,5097.21
69442,OSVALDO CRUZ,3534609.0,SP,2023,,6088.51
69443,OSVALDO CRUZ,3534609.0,SP,2024,,4828.6
69444,OURINHOS,3534708.0,SP,2013,,17581.99
69445,OURINHOS,3534708.0,SP,2014,,16372.03
69446,OURINHOS,3534708.0,SP,2015,,16036.36
69447,OURINHOS,3534708.0,SP,2016,,16498.99
69448,OURINHOS,3534708.0,SP,2017,,16149.85
69449,OURINHOS,3534708.0,SP,2018,,15446.76
69450,OURINHOS,3534708.0,SP,2019,,15054.34
69451,OURINHOS,3534708.0,SP,2020,,14347.41
69452,OURINHOS,3534708.0,SP,2021,,13532.75
69453,OURINHOS,3534708.0,SP,2022,,13312.49
69454,OURINHOS,3534708.0,SP,2023,,13406.75
69455,OURINHOS,3534708.0,SP,2024,,12708.47
69456,OURO VERDE,3534807.0,SP,2013,,23074.95
69457,OURO VERDE,4211850.0,SP,2013,,82301.7
69458,OURO VERDE,3534807.0,SP,2014,,21725.16
69459,OURO VERDE,4211850.0,SP,2014,,77487.39
69460,OURO VERDE,3534807.0,SP,2015,,20285.38
69461,OURO VERDE,4211850.0,SP,2015,,72352.13
69462,OURO VERDE,3534807.0,SP,2016,,21095.26
69463,OURO VERDE,4211850.0,SP,2016,,75240.72
69464,OURO VERDE,3534807.0,SP,2017,,20118.27
69465,OURO VERDE,4211850.0,SP,2017,,71756.08
69466,OURO VERDE,3534807.0,SP,2018,,21095.26
69467,OURO VERDE,4211850.0,SP,2018,,75240.72
69468,OURO VERDE,3534807.0,SP,2019,,21480.91
69469,OURO VERDE,4211850.0,SP,2019,,76616.23
69470,OURO VERDE,3534807.0,SP,2020,,22033.68
69471,OURO VERDE,4211850.0,SP,2020,,78587.8
69472,OURO VERDE,3534807.0,SP,2021,,22252.22
69473,OURO VERDE,4211850.0,SP,2021,,79367.26
69474,OURO VERDE,3534807.0,SP,2022,,20388.22
69475,OURO VERDE,4211850.0,SP,2022,,72718.94
69476,OURO VERDE,3534807.0,SP,2023,,19694.05
69477,OURO VERDE,4211850.0,SP,2023,,70243.01
69478,OURO VERDE,3534807.0,SP,2024,,19591.21
69479,OURO VERDE,4211850.0,SP,2024,,69876.2
69480,OUROESTE,3534757.0,SP,2013,,18224.21
69481,OUROESTE,3534757.0,SP,2014,,18690.5
69482,OUROESTE,3534757.0,SP,2015,,17165.34
69483,OUROESTE,3534757.0,SP,2016,,17048.77
69484,OUROESTE,3534757.0,SP,2017,,16038.47
69485,OUROESTE,3534757.0,SP,2018,,17893.92
69486,OUROESTE,3534757.0,SP,2019,,16203.61
69487,OUROESTE,3534757.0,SP,2020,,15552.75
69488,OUROESTE,3534757.0,SP,2021,,0.0
69489,OUROESTE,3534757.0,SP,2022,,3205.75
69490,OUROESTE,3534757.0,SP,2023,,2875.46
69491,OUROESTE,3534757.0,SP,2024,,2914.32
69492,PACAEMBU,3534906.0,SP,2013,,11850.51
69493,PACAEMBU,3534906.0,SP,2014,,11158.16
69494,PACAEMBU,3534906.0,SP,2015,,10680.92
69495,PACAEMBU,3534906.0,SP,2016,,10822.07
69496,PACAEMBU,3534906.0,SP,2017,,11400.15
69497,PACAEMBU,3534906.0,SP,2018,,10842.24
69498,PACAEMBU,3534906.0,SP,2019,,10069.23
69499,PACAEMBU,3534906.0,SP,2020,,11171.61
69500,PACAEMBU,3534906.0,SP,2021,,10546.48
69501,PACAEMBU,3534906.0,SP,2022,,7837.6
69502,PACAEMBU,3534906.0,SP,2023,,7024.27
69503,PACAEMBU,3534906.0,SP,2024,,6083.22
69504,PALESTINA,2706208.0,SP,2013,,44947.98
69505,PALESTINA,3535002.0,SP,2013,,16939.7
69506,PALESTINA,2706208.0,SP,2014,,44531.79
69507,PALESTINA,3535002.0,SP,2014,,16782.85
69508,PALESTINA,2706208.0,SP,2015,,43722.54
69509,PALESTINA,3535002.0,SP,2015,,16477.87
69510,PALESTINA,2706208.0,SP,2016,,41410.4
69511,PALESTINA,3535002.0,SP,2016,,15606.48
69512,PALESTINA,2706208.0,SP,2017,,40647.4
69513,PALESTINA,3535002.0,SP,2017,,15318.93
69514,PALESTINA,2706208.0,SP,2018,,39953.76
69515,PALESTINA,3535002.0,SP,2018,,15057.51
69516,PALESTINA,2706208.0,SP,2019,,40161.85
69517,PALESTINA,3535002.0,SP,2019,,15135.94
69518,PALESTINA,2706208.0,SP,2020,,40023.12
69519,PALESTINA,3535002.0,SP,2020,,15083.65
69520,PALESTINA,2706208.0,SP,2021,,25942.2
69521,PALESTINA,3535002.0,SP,2021,,9776.93
69522,PALESTINA,2706208.0,SP,2022,,31236.99
69523,PALESTINA,3535002.0,SP,2022,,11772.39
69524,PALESTINA,2706208.0,SP,2023,,30219.65
69525,PALESTINA,3535002.0,SP,2023,,11388.99
69526,PALESTINA,2706208.0,SP,2024,,26473.99
69527,PALESTINA,3535002.0,SP,2024,,9977.34
69528,PALMARES PAULISTA,3535101.0,SP,2013,,26911.92
69529,PALMARES PAULISTA,3535101.0,SP,2014,,26373.06
69530,PALMARES PAULISTA,3535101.0,SP,2015,,21129.53
69531,PALMARES PAULISTA,3535101.0,SP,2016,,21730.57
69532,PALMARES PAULISTA,3535101.0,SP,2017,,24559.59
69533,PALMARES PAULISTA,3535101.0,SP,2018,,21492.23
69534,PALMARES PAULISTA,3535101.0,SP,2019,,18963.73
69535,PALMARES PAULISTA,3535101.0,SP,2020,,17492.23
69536,PALMARES PAULISTA,3535101.0,SP,2021,,15989.64
69537,PALMARES PAULISTA,3535101.0,SP,2022,,15336.79
69538,PALMARES PAULISTA,3535101.0,SP,2023,,15388.6
69539,PALMARES PAULISTA,3535101.0,SP,2024,,15150.26
69540,PALMEIRA D OESTE,3535200.0,SP,2013,,15769.97
69541,PALMEIRA D OESTE,3535200.0,SP,2014,,15264.52
69542,PALMEIRA D OESTE,3535200.0,SP,2015,,15152.2
69543,PALMEIRA D OESTE,3535200.0,SP,2016,,15489.16
69544,PALMEIRA D OESTE,3535200.0,SP,2017,,14467.03
69545,PALMEIRA D OESTE,3535200.0,SP,2018,,13927.89
69546,PALMEIRA D OESTE,3535200.0,SP,2019,,13602.16
69547,PALMEIRA D OESTE,3535200.0,SP,2020,,13489.83
69548,PALMEIRA D OESTE,3535200.0,SP,2021,,5672.25
69549,PALMEIRA D OESTE,3535200.0,SP,2022,,6424.8
69550,PALMEIRA D OESTE,3535200.0,SP,2023,,6391.1
69551,PALMEIRA D OESTE,3535200.0,SP,2024,,4268.22
69552,PALMITAL,3535309.0,SP,2013,,18454.63
69553,PALMITAL,4117800.0,SP,2013,,27744.96
69554,PALMITAL,3535309.0,SP,2014,,17837.09
69555,PALMITAL,4117800.0,SP,2014,,26816.54
69556,PALMITAL,3535309.0,SP,2015,,15642.54
69557,PALMITAL,4117800.0,SP,2015,,23517.23
69558,PALMITAL,3535309.0,SP,2016,,15259.77
69559,PALMITAL,4117800.0,SP,2016,,22941.76
69560,PALMITAL,3535309.0,SP,2017,,14065.53
69561,PALMITAL,4117800.0,SP,2017,,21146.32
69562,PALMITAL,3535309.0,SP,2018,,14968.87
69563,PALMITAL,4117800.0,SP,2018,,22504.41
69564,PALMITAL,3535309.0,SP,2019,,13299.99
69565,PALMITAL,4117800.0,SP,2019,,19995.4
69566,PALMITAL,3535309.0,SP,2020,,13402.06
69567,PALMITAL,4117800.0,SP,2020,,20148.85
69568,PALMITAL,3535309.0,SP,2021,,11457.59
69569,PALMITAL,4117800.0,SP,2021,,17225.5
69570,PALMITAL,3535309.0,SP,2022,,12876.39
69571,PALMITAL,4117800.0,SP,2022,,19358.55
69572,PALMITAL,3535309.0,SP,2023,,12376.24
69573,PALMITAL,4117800.0,SP,2023,,18606.61
69574,PALMITAL,3535309.0,SP,2024,,9885.68
69575,PALMITAL,4117800.0,SP,2024,,14862.27
69576,PANORAMA,3535408.0,SP,2013,,20161.72
69577,PANORAMA,3535408.0,SP,2014,,19152.63
69578,PANORAMA,3535408.0,SP,2015,,18270.52
69579,PANORAMA,3535408.0,SP,2016,,18330.66
69580,PANORAMA,3535408.0,SP,2017,,15517.24
69581,PANORAMA,3535408.0,SP,2018,,18096.77
69582,PANORAMA,3535408.0,SP,2019,,18337.34
